DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IS,2017,12.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IS,2018,11.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IS,2019,10.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IS,2020,8.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,1996,5.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,1997,6.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,1998,7.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,1999,6.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2000,6.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2001,6.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2002,7.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2003,6.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2004,5.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2005,5.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2006,5.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2007,5.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2008,6.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2009,4.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2010,4.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2011,4.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2012,4.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2013,4.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2014,4.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2015,4.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2016,4.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2017,4.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2018,4.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2019,4.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,IT,2020,4.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2001,4.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2002,6.2,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2003,5.8,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2004,4.6,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2005,4.6,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2006,5.0,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2007,5.6,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2008,6.1,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2009,6.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2010,6.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2011,6.7,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2012,5.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2013,6.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2014,5.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2015,5.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2016,10.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2017,7.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2018,10.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2019,9.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LT,2020,9.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,1996,5.4,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,1997,5.6,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,1998,6.0,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,1999,6.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2000,7.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2001,6.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2002,7.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2003,5.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2004,4.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2005,4.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2006,4.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2007,5.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2008,4.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2009,6.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2010,6.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2011,7.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2012,7.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2013,7.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2014,9.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2015,7.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2016,8.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2017,7.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2018,10.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2019,9.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LU,2020,9.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2001,,c
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2002,5.4,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2003,6.1,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2004,3.6,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2005,6.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2006,7.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2007,6.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2008,6.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2009,4.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2010,5.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2011,4.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2012,4.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2013,4.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2014,4.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2015,4.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2016,4.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2017,4.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2018,4.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2019,4.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,LV,2020,7.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2011,5.7,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2012,4.7,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2013,4.7,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2014,5.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2015,3.8,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2016,4.2,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2017,4.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2018,3.4,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2019,3.1,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,ME,2020,3.0,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2006,4.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2007,2.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2008,2.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2009,2.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2010,3.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2011,2.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2012,2.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2013,2.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2014,1.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2015,3.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2016,3.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2017,2.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2018,4.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2019,6.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MK,2020,4.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2000,,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2001,,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2002,,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2003,,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2004,,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2005,5.2,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2006,6.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2007,5.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2008,6.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2009,6.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2010,5.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2011,6.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2012,6.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2013,5.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2014,5.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2015,7.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2016,8.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2017,8.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2018,11.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2019,8.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,MT,2020,7.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,1996,6.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,1997,12.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,1998,8.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,1999,8.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2006,7.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2007,8.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2008,9.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2009,8.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2010,7.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2011,6.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2012,6.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2013,6.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2014,6.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2015,7.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2016,8.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2017,8.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2018,9.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2019,10.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NL,2020,9.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,1996,7.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,1997,6.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,1998,11.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,1999,6.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2000,7.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2001,7.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2002,7.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2003,8.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2004,6.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2006,39.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2007,26.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2008,11.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2009,9.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2010,8.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2011,9.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2012,9.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2013,9.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2014,8.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2015,10.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2016,8.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,PC,F,NO,2017,9.3,
